"author_id","created_at","lang","like_count","reply_count","retweet_count","text"
30973,2022-01-18 22:20:11,"ca",2,0,0,"@sp3llbo0k A delicious treat! 😋"
30973,2022-01-18 22:04:50,"en",2,1,0,"@charlene_woolle Cheers and Happy Birthday! 💚"
30973,2022-01-18 21:42:11,"tl",1,0,0,"@laurenramlal_ Sip, sip, hooray! 😋💚"
30973,2022-01-18 21:37:45,"en",1,1,0,"@Beeinthetrapp Cheers! 🙌💚"
30973,2022-01-18 21:28:12,"en",1,3,0,"@AlliPaige2015 Our Nitro Cold Brew is topped with a float of house-made vanilla sweet cream to create a cascade of velvety coffee that is more sippable than ever. We'd love to hear what you think if you have a chance to try one!"
30973,2022-01-18 21:09:04,"en",1,0,0,"@thekidtinsey We're thrilled you're loving every sip! 😍😋"
30973,2022-01-18 21:06:42,"en",2,0,0,"@laurenramlal_ Sounds good! 😋"
30973,2022-01-18 20:45:04,"en",1,0,0,"@_Tainia11 We'd love to hear what you think! 😍 https://t.co/aCasAA0hxe"
30973,2022-01-18 20:25:28,"en",1,0,0,"@gorg__jess Sounds like you've found a new favorite sip. 😍😋"
30973,2022-01-18 20:22:38,"en",1,0,1,"@_OhGeez_ We're happy to hear it's among your favorites! 😋"
30973,2022-01-18 20:20:26,"en",0,0,0,"@KSJblogs We're happy to hear you're a fan. 😋"
30973,2022-01-18 20:18:45,"en",1,0,0,"@xaugustmoon We'd love to hear what you think! 💚 https://t.co/S0k3jTaAu1"
30973,2022-01-18 19:54:58,"en",4,1,1,"@emilykgruz We love every sip we share with you. Looking forward to your next visit!"
30973,2022-01-18 19:52:39,"en",1,0,0,"@xaugustmoon It has notes of pistachio and a brown buttery topping that are creamy and comforting!"
30973,2022-01-18 18:58:31,"en",1,1,0,"@BBeliefLive Delicious choice! 😍 Cheers! 🙌"
30973,2022-01-18 17:51:22,"en",1,0,0,"@cash_lun Aww, how sweet! 💚"
30973,2022-01-18 17:47:18,"en",1,0,0,"@MsEvandra21 We're sorry to hear that this happened! Please reach out to our friends @Uber_Support so that they can help."
30973,2022-01-18 17:45:17,"qme",0,0,0,"@Sasshhaa6 💚💚💚"
30973,2022-01-18 17:09:16,"en",0,0,0,"@leandreaXO We're happy to hear you're finding some favorites! 😋"
30973,2022-01-18 17:08:40,"en",1,0,0,"@PadresFan_OS Cheers! 💚"
30973,2022-01-18 17:04:22,"en",1,2,0,"@jkline120 Cheers!"
30973,2022-01-18 16:59:05,"en",2,0,0,"@lillianrbarrett We love starting the day with you! 💚"
30973,2022-01-18 16:48:15,"en",0,0,0,"@srryferrari We're happy to hear it's among your favorites! 😋"
30973,2022-01-18 16:34:37,"en",2,3,1,"@Amyo79005 That's just how it tastes! 😋 We'd love to hear what you think if you have a chance to try one!"
30973,2022-01-18 16:30:26,"tl",0,0,0,"@jacijade316 Sip, sip, hooray! 😍🙌"
30973,2022-01-18 16:29:45,"en",1,1,0,"@PadresFan_OS We'd love to hear what you think! 😍 https://t.co/aCasAA0hxe"
30973,2022-01-18 16:23:56,"und",1,0,0,"@violetdownerx Yum! 😋"
30973,2022-01-18 16:22:26,"en",1172,274,107,"Smooth sips to start your day. 🧊 Vanilla Sweet Cream Nitro Cold Brew https://t.co/rCh9Jd602L"
30973,2022-01-18 16:06:28,"en",1,1,0,"@BBeliefLive What's your sip? 😋"
30973,2022-01-18 15:56:20,"en",0,0,0,"@jadelasoul Have you found a new favorite sip? 😍😋"
30973,2022-01-18 15:55:51,"en",1,0,0,"@MissAnderson_29 How sweet! 💚"
30973,2022-01-18 15:55:21,"en",1,0,1,"@zailynngorg Cheers! 🙌💚"
30973,2022-01-18 15:54:33,"und",1,0,0,"@TimaWords Yum! 😍😋"
30973,2022-01-18 15:42:51,"en",0,0,0,"@simiqueenz We'd love to hear what you think! 😋 https://t.co/S0k3jSSZCt"
30973,2022-01-18 15:40:45,"en",1,0,0,"@juliedotburr Delicious choice! 😋 We're happy to be part of your day!"
30973,2022-01-18 15:39:48,"en",0,0,0,"@KiaraBelladonna It sounds like you've found a new favorite sip! 😋"
30973,2022-01-18 15:26:39,"en",0,0,0,"@_woahnana Sounds like a job for Starbucks Delivers! To see if Starbucks Delivers is available near you visit: https://t.co/8TzwEliPz5"
30973,2022-01-18 15:25:22,"en",0,0,0,"@BarBREE6 We love starting the day with you!"
30973,2022-01-18 01:40:24,"qme",1,0,0,"@que_srah_sarah 😋💚"
30973,2022-01-18 00:49:58,"en",1,0,0,"@bytrishsutton Cheers! 🙌💚"
30973,2022-01-18 00:47:33,"en",0,0,0,"@YRDubb We're happy to hear you've found a favorite! 😋"
30973,2022-01-18 00:35:18,"en",0,0,0,"@KttKate21 Everything is better with your favorite sip! 💚"
30973,2022-01-18 00:33:24,"en",0,0,0,"@_siriusblcc Cheers to new favorites! 💚"
30973,2022-01-18 00:32:11,"en",0,0,0,"@bobavapejuice We're ready when you are! 😋 https://t.co/bpXFBb01iP"
30973,2022-01-18 00:23:44,"en",0,1,0,"@molicutie We'd love to hear what you think! Cheers! 💚"
30973,2022-01-18 00:17:40,"en",0,0,0,"@TigerWolfCap Cheers! 💚"
30973,2022-01-18 00:13:22,"en",1,0,0,"@brielledapanda Yes! We love to hear it! 😍🙌"
30973,2022-01-18 00:08:38,"und",1,0,0,"@bellaxskinny Yum! 😋"
30973,2022-01-17 23:56:09,"en",2,1,1,"@que_srah_sarah We're happy to hear you're loving them! 😍 Meatless Mondays are every Monday in January!"
30973,2022-01-17 23:38:18,"en",1,1,0,"@molicutie It has notes of pistachio and a brown buttery topping that are creamy and comforting! 😋"
30973,2022-01-17 23:35:16,"en",0,0,0,"@khaladog Cheers! 💚"
30973,2022-01-17 23:32:05,"en",0,0,0,"@RaetheeBrat We're thrilled you're loving every sip! 😍"
30973,2022-01-17 23:31:11,"en",0,0,0,"@wasuuuhbi Have you found a new favorite sip? 😋"
30973,2022-01-17 23:30:36,"en",1,0,0,"@DJ_Imp_Art We're thrilled you're loving Pistachio Latte! 😍🙌"
30973,2022-01-17 23:27:15,"und",1,0,1,"@_CrystelO_ Aww. 🙌💚"
30973,2022-01-17 23:04:49,"en",1,1,0,"@brielledapanda Let us know what you think if you have a chance to try one! 😋"
30973,2022-01-17 23:03:19,"en",1,0,0,"@tclarkmedia We're happy to be part of your day! 💚"
30973,2022-01-17 23:02:35,"en",1,0,0,"@_nanersss Happy sipping, Diana! 🍵"
30973,2022-01-17 23:02:31,"en",0,0,0,"@mariellys_c We're happy to hear it's among your favorites! 😍"
30973,2022-01-17 23:01:16,"und",0,0,0,"@Iamheremwah Yum! 😋"
30973,2022-01-17 22:03:09,"en",1,0,1,"@Hamim2016 We love to hear it! Cheers! 💚"
30973,2022-01-17 21:52:09,"en",0,1,0,"@_justKea We're ready when you are! 😋 https://t.co/cn3yE3631r"
30973,2022-01-17 21:50:57,"und",0,0,0,"@MrsHensonOPS Yum! 😋🙌"
30973,2022-01-17 21:43:08,"en",0,0,0,"@bxby_ashhh What is it? 😋"
30973,2022-01-17 21:42:12,"en",1,0,0,"@RoeSosa We look forward to seeing you! 💚"
30973,2022-01-17 21:29:23,"en",0,0,0,"@GIBRANROCHA69 Cheers to Nitro Cold Brew! 😍 How do you like yours?"
30973,2022-01-17 21:26:41,"en",1,0,0,"@xo_d13 Delicious choice! 😋🙌"
30973,2022-01-17 21:25:06,"und",1,0,0,"@HeyNannery Yum! 😍😋"
30973,2022-01-17 21:13:53,"tl",1,0,0,"@ethnique85 Sip, sip, hooray! 😍🙌"
30973,2022-01-17 21:12:40,"en",1,0,0,"@melanindoII It sounds like you've found a new favorite sip! 😋"
30973,2022-01-17 20:55:27,"en",1,0,0,"@NumerologyZone We'll see you soon!"
30973,2022-01-17 20:50:49,"en",2,0,0,"@GuijosaMaria We're happy to hear you're a fan! 😍😋"
30973,2022-01-17 20:49:21,"en",1,0,0,"@kierra_imani Sounds good! 😋"
30973,2022-01-17 20:48:47,"und",0,0,0,"@sydneyjane10293 Yum! 😋"
30973,2022-01-17 20:48:17,"en",2,0,0,"@gigilikescats We love when sips come true! 😋"
30973,2022-01-17 20:47:14,"en",1,0,0,"@_shailynnamber Sounds like you've found a new favorite sip. 😋"
30973,2022-01-17 20:46:25,"en",0,0,0,"@AllieDeese We're thrilled you're loving it! 😍"
30973,2022-01-17 20:45:49,"en",0,0,0,"@nyxkvs Cheers! 😋💚"
30973,2022-01-17 20:37:30,"en",2,1,0,"@missmindo We're happy to hear you're loving it! 💚"
30973,2022-01-17 20:36:45,"en",2,0,0,"@darthvanner Good morning! 😍😋"
30973,2022-01-17 20:35:36,"en",1,1,0,"@crybabie28 We're ready when you are! 😋"
30973,2022-01-17 20:21:09,"en",1,1,1,"@Hamim2016 It sounds like you've found a new favorite sip! 😍😋"
30973,2022-01-17 20:20:34,"en",1,0,0,"@_jmj444 We're happy to hear it's a favorite! 😋"
30973,2022-01-17 20:19:40,"en",0,0,0,"@flatnflavorless We're thrilled you're loving it! Cheers! 💚"
30973,2022-01-17 20:13:05,"en",1,1,0,"@flatnflavorless What is it? 😍"
30973,2022-01-17 20:09:40,"en",1,0,0,"@steeeenah We love to hear it! 😋🙌"
30973,2022-01-17 20:09:13,"tl",0,0,0,"@EASTSIDESTEF Sip, sip, hooray! 😍🙌"
30973,2022-01-17 20:08:34,"en",0,0,0,"@yuriiYma Cheers! 💚"
30973,2022-01-17 20:04:09,"en",1,0,0,"@ADose0fMelanin Loving that sip was written in your stars. Enjoy!"
30973,2022-01-17 19:39:50,"en",1,0,0,"@melissslyn Cheers to that sweet sip!"
30973,2022-01-17 19:18:21,"en",1,1,0,"@NumerologyZone We'll get one started for you! https://t.co/6kSCBONUq5"
30973,2022-01-17 18:40:20,"en",0,0,0,"@misssesadm Love that! 🥰"
30973,2022-01-17 18:34:07,"en",1,0,0,"@rstankyleg Oh so brewtiful! 😍"
30973,2022-01-17 18:33:24,"en",1,0,0,"@misssesadm The accuracy! 👏💚"
30973,2022-01-17 17:32:38,"en",2,0,0,"@tijuanabeal23 It was written in the stars! 🌟"
30973,2022-01-17 17:09:25,"en",0,0,0,"@kevinportento Enjoy!"
30973,2022-01-17 16:01:18,"en",0,1,0,"@SamuelRBoland Sounds like this is the most delicious news of the day! We hope you'll be enjoying one soon. https://t.co/6kSCBP63Ed"
30973,2022-01-17 15:59:13,"en",1,0,1,"@Jessssxo_ We hope you'll be enjoying one soon! https://t.co/6kSCBONUq5"
30973,2022-01-17 03:02:14,"en",0,0,0,"@ajoneslaw We love that you've found your favorite way to enjoy this winter drink, Ashley! 💚"
30973,2022-01-17 03:01:33,"en",0,0,0,"@MonicaImhof2 We're happy to start the year with positivity! 😊"
30973,2022-01-17 03:01:10,"fi",0,0,0,"@alexvienv IYKYK."
30973,2022-01-17 02:50:39,"en",4,0,2,"@chanroophans Notes of brown butter and pistachio intermingled with our signature espresso—it's the perfect cozy beverage! 🥰"
30973,2022-01-17 02:43:57,"en",2,0,0,"@JEO_tm Big mood. 💯"
30973,2022-01-17 02:21:54,"en",1,0,0,"@gloria47753177 We love to hear it, Gloria! 💚"
30973,2022-01-16 21:25:20,"en",1,0,0,"@btsmari5 Cheers! 😋"
30973,2022-01-16 21:06:12,"en",0,0,0,"@siierrawiilson Cheers! 💚"
30973,2022-01-16 20:43:22,"en",0,0,0,"@shhayyb Ham and Swiss cheese meld with Dijon butter... what's not to love? 😍😋"
30973,2022-01-16 20:41:19,"qme",1,0,0,"@TGreen398 😍😋"
30973,2022-01-16 20:40:44,"en",0,0,0,"@timepavement We're happy to hear it's a favorite! 😍"
30973,2022-01-16 20:39:24,"en",1,0,0,"@lizzyayy Cheers! 💚"
30973,2022-01-16 20:38:10,"und",1,1,0,"@siierrawiilson Yum! 😍😋"
30973,2022-01-16 20:37:33,"en",1,0,0,"@rlycan1 We're ready when you are! 😋"
30973,2022-01-16 20:36:37,"en",1,0,0,"@d3jaw We're thrilled you're loving it! 😋"
30973,2022-01-16 20:33:24,"en",1,1,1,"@brooklynnskyy1 We're happy to hear it's a favorite! 😋"
30973,2022-01-16 18:57:42,"und",0,0,0,"@sv222111 Yum! 😋"
30973,2022-01-16 18:46:38,"en",0,1,0,"@KarolinaDream To make the Iced Brown Sugar Oatmilk Shaken espresso, we shake Starbucks® Blonde espresso, brown sugar and cinnamon together, and then top it off with oatmilk and ice."
30973,2022-01-16 18:40:43,"en",0,0,0,"@DOST0EVSKI It sounds like you've found a new favorite sip! 😋"
30973,2022-01-16 18:38:46,"tl",1,0,0,"@tabrownwv Sip, sip, hooray! 😍🙌"
30973,2022-01-16 18:19:01,"en",1,0,0,"@E_moran0925 We're happy to hear you've found a new favorite sip! 😋"
30973,2022-01-16 17:58:45,"en",1,0,0,"@BryleighDove A delicious way to start your day! 😋"
30973,2022-01-16 17:56:02,"en",1,0,0,"@MrMidh Cheers! 🙌💚"
30973,2022-01-16 17:52:00,"en",1,0,0,"@sunshineskai Sounds good! 😋"
30973,2022-01-16 17:33:11,"ht",1,1,0,"@iamkendradeanna Sip, sip, hooray! 😍 Cheers!"
30973,2022-01-16 17:04:35,"en",0,0,0,"@x0kay___ Nothing can keep you from your favorite sip! 😋"
30973,2022-01-16 16:58:44,"en",0,0,1,"@_CourtneyCo_ We're thrilled you're loving it! 😍😋"
30973,2022-01-16 16:46:45,"en",1,0,0,"@Wrestle47 We'd love to hear if it becomes a new favorite! 😋"
30973,2022-01-16 16:44:15,"en",1,0,1,"@thelulucx We'd love to hear what you think! 😋"
30973,2022-01-16 16:43:02,"en",0,0,0,"@GucciJann We're happy to hear it's among your favorites! 😋"
30973,2022-01-16 16:40:55,"en",0,1,0,"@buiyijay We're thrilled you're loving every sip! 😍😋"
30973,2022-01-16 16:33:15,"en",1,0,0,"@iamkendradeanna It sounds like you've found a new favorite sip! 😋"
30973,2022-01-15 21:14:38,"tl",1,0,1,"@AestheteUltra Sip, sip, hooray! 😍😋"
30973,2022-01-15 20:59:38,"en",1,1,0,"@TzUP4L We're happy to hear it's among your favorites! 😋"
30973,2022-01-15 20:57:41,"qme",0,0,0,"@rajanimenoncin 😍🙌🌎"
30973,2022-01-15 20:56:17,"en",0,0,0,"@anjelicaaxo We're ready when you are! 💚"
30973,2022-01-15 20:55:38,"en",1,0,0,"@SadeaElonaa Delicious vanilla cake swirled with classic red velvet cake and topped with a white chocolaty icing... what's not to love? 😍😋"
30973,2022-01-15 20:53:09,"ht",1,1,0,"@a_ddyyy_ Mmm-hmm! 😍😋"
30973,2022-01-15 20:49:56,"en",1,0,0,"@_mreason11 You can have more than one favorite. 😉💚"
30973,2022-01-15 20:45:55,"ht",1,0,0,"@PS5_Gaymer Sip, sip, hooray! Cheers! 🙌💚"
30973,2022-01-15 20:45:35,"en",1,0,0,"@nicolettexp Delicious choice! 😍😋"
30973,2022-01-15 20:39:40,"en",0,1,0,"@_Thraxx Cheers! Are you loving yours hot or cold? 😋"
30973,2022-01-15 20:36:02,"en",2,0,0,"@zahrahijazix We'd love to hear what you think if you have a chance to try one! https://t.co/lQcBS8Rj2J"
30973,2022-01-15 20:31:22,"en",1,1,0,"@_mreason11 We're happy to hear you're loving them! 😋 Do you have a favorite?"
30973,2022-01-15 20:30:28,"en",2,0,0,"@Christeeenaxo It sounds like you've found a new favorite sip. 😋"
30973,2022-01-15 20:12:10,"en",5,6,0,"@stariidwt Thanks! 😋"
30973,2022-01-15 20:11:37,"en",1,1,1,"@PS5_Gaymer It sounds like you've found a new favorite sip! 😍"
30973,2022-01-15 20:09:33,"en",0,0,0,"@kee_urufe We're happy to hear you're loving it! 😋"
30973,2022-01-15 16:00:01,"en",390,423,38,"We're all better when we come together. 💚

Inspired by Dr. MLK Jr.'s legacy, join us this Monday and beyond in strengthening our communities through volunteer experiences focused on supporting youth in collaboration with @CityYear, @JA_USA, @MENTORnational."
30973,2022-01-14 21:33:31,"en",1,0,0,"@NikkiD_Sports We appreciate you!"
30973,2022-01-14 21:17:56,"en",1,0,0,"@NikkiD_Sports Look at you, continuing to make us smile! 😊"
30973,2022-01-14 18:48:03,"en",0,0,0,"@bellasplanett We're happy to hear they're a favorite! 😋"
30973,2022-01-14 18:40:31,"en",3,1,0,"@gimmedatkrissay We're ready when you are! 😋"
30973,2022-01-14 17:46:17,"en",2,0,0,"@mysunnyworldxo Cheers! 😋💚"
30973,2022-01-14 17:07:06,"en",7,3,0,"@desert_bella Thanks for letting us know so we can take a look into this. Can you please let us know which option you chose earlier this week: Peace, growth, relationships, or gratitude?"
30973,2022-01-14 16:42:35,"en",1,1,0,"@JoJoe89309852 Cheers to cold coffee sips! 😋"
30973,2022-01-14 16:42:01,"en",1,0,1,"@Christina_c84 Sip, sip, hooray! 😍 We're thrilled you're finding some new favorites!"
30973,2022-01-14 16:34:34,"en",1,0,0,"@CzmicIdgaf Cheers to tasty drinks and new adventures!"
30973,2022-01-14 16:34:09,"en",1,0,0,"@DarkMoonRDZ Love you, Aries!"
30973,2022-01-14 16:32:36,"en",1,0,0,"@sevsarkissian Absolutely nothing. Pink Drink is one of our favorites! 🥰"
30973,2022-01-14 16:22:47,"en",1,0,0,"@artialipjr Keeping your options open - we dig it!"
30973,2022-01-14 16:21:27,"en",0,1,0,"@PlayzMunchkin Maybe two? 😉"
30973,2022-01-14 16:11:51,"en",14,3,0,"@Chizzle_2xs A sign from the stars to try something new? 😊"
30973,2022-01-14 16:03:48,"en",2688,199,358,"Retrograde who? Sip away the cosmic chaos with your sign's self-care drink. ✨ #MercuryRetrograde https://t.co/Zdxwp7jt63"
30973,2022-01-14 15:24:34,"en",0,0,0,"@justbecauseval So delish! https://t.co/5yKKlhXpKA"
30973,2022-01-14 15:21:50,"en",1,0,0,"@woolverine77 It's the coziest sip this season!"
30973,2022-01-14 15:15:37,"en",0,0,0,"@sashexo We see you drooling!"
30973,2022-01-14 15:13:30,"en",0,0,0,"@nicoleeluciani You know now, and that's what matters. 🙂"
30973,2022-01-14 15:10:41,"qme",0,0,0,"@JennaKacheroski https://t.co/Yd9T6ygZko"
30973,2022-01-14 15:02:51,"en",1,1,0,"@JennaKacheroski Breaking news! People are shook by the deliciousness of the Iced Brown Sugar Oatmilk Shaken Espresso!"
30973,2022-01-14 14:57:44,"en",0,0,0,"@theodoreisichei That's it. That's the sip. 😋"
30973,2022-01-14 14:49:09,"en",1,0,0,"@AysiaSays We know what we did. 😉
https://t.co/vUmowYg67r"
30973,2022-01-14 14:48:05,"en",0,0,0,"@kaycurry_ Just let us know when to get those started for you. 🙂
https://t.co/vUmowYg67r"
30973,2022-01-14 14:46:23,"en",0,0,0,"@madelynfromkc Cheers to the good life, friend! https://t.co/BRXNPaR8L5"
30973,2022-01-14 14:36:37,"en",1,0,0,"@choumama Tomorrow has become today! We're looking forward to this delish sip coming your way. 💚
https://t.co/vUmowYg67r"
30973,2022-01-14 14:34:07,"en",2,0,0,"@shootingshorty We hope you'll sip happily ever after. 💚"
30973,2022-01-14 14:31:09,"en",0,0,0,"@adequate_gatsby Good morning! 🌞
https://t.co/vUmowYg67r"
30973,2022-01-14 03:03:28,"en",0,0,0,"@kpalmuccibooks These moments of kindness can always make us smile! 😊"
30973,2022-01-14 01:35:05,"en",1,0,0,"@that1girltey Aw, shucks! 🥰"
30973,2022-01-14 01:32:24,"en",0,0,0,"@that1girltey You know it, Tey! 😋"
30973,2022-01-14 01:05:26,"en",1,0,0,"@itslikethisanna 10/10 would recommend. 💯"
30973,2022-01-13 23:02:51,"en",1,0,1,"@m1tch1e We're happy to start the day with you, Mitchie! 😊"
30973,2022-01-13 22:34:58,"en",1,0,0,"@NikkiD_Sports We're sending you good vibes!"
30973,2022-01-13 22:33:07,"en",1,0,0,"@Xiarra_ Delicious! We like your sip style, friend!"
30973,2022-01-13 22:22:39,"en",1,1,0,"@NikkiD_Sports We're happy we could give you some good vibes and great sips, bestie!"
30973,2022-01-13 22:04:37,"en",1,0,0,"@NikkiD_Sports Thank you for sipping with us, friend! 😊💚"
30973,2022-01-13 22:03:14,"en",1,0,1,"@belll_perez Happy sipping! 😊"
30973,2022-01-13 22:00:39,"en",1,0,0,"@djwavybb We're happy to hear that you loved the Iced Pistachio Latte! 💚"
30973,2022-01-13 21:19:34,"en",0,0,0,"@_sayuribeee_ We're floating in the waves of your love, friend! 💚"
30973,2022-01-13 19:58:23,"en",0,0,0,"@kingarikari We appreciate you! 💚"
30973,2022-01-13 19:53:38,"en",0,0,0,"@Therealtinacee That sounds like the perfect plan to us! What's your go-to beverage?"
30973,2022-01-13 19:44:18,"en",0,0,0,"@afrocs15 Hey, friend! The Sugar Cookie Almondmilk Latte is a limited edition beverage for the holidays, but you'll be able to enjoy it while supplies last!"
30973,2022-01-13 19:42:50,"en",0,0,0,"@KileyQueen Here's to the tasty Sugar Plum Cheese Danish! 😋"
30973,2022-01-13 19:39:58,"en",1,0,0,"@Dominiq31481391 We're so happy to hear that you loved the Iced Sugar Cookie Almondmilk Latte!"
30973,2022-01-13 18:33:59,"en",1,0,0,"@kingarikari We're happy to hear you enjoyed your taste of the Pistachio Latte!"
30973,2022-01-13 16:21:15,"en",1,0,0,"@emgioia94 Totally! 🙌"
30973,2022-01-13 16:15:08,"en",0,0,0,"@schuylerniamani That's right! Will you be enjoying a Pistachio Latte today?"
30973,2022-01-13 16:00:01,"en",1123,60,127,"Ice to see you. ❄️ https://t.co/FloGM3Lq1A"
30973,2022-01-12 22:21:10,"en",2,1,0,"@desert_bella And last but not least, Nitro Cold Brew: 0g"
30973,2022-01-12 22:18:55,"en",10,1,2,"@desert_bella Yes! Here you go:

Iced Brown Sugar Oatmilk Shaken Espresso: 13g
Iced Chocolate Almondmilk Shaken Espresso: 16g
Cold Brew w/Vanilla Sweet Cream Cold Foam: 4g 
Iced Caffe Latte w/Sugar-Free Vanilla Syrup: 11g

Because our beverages are handcrafted, exact numbers may vary slightly."
30973,2022-01-12 21:12:50,"en",0,0,0,"@killouke Delicious choice! 😋"
30973,2022-01-12 20:53:13,"en",1,0,0,"@Kaylarmagic You know it! 😊"
30973,2022-01-12 20:29:24,"en",1,0,0,"@LoveHeart2727 Cheers! 💚"
30973,2022-01-12 18:09:50,"en",2,2,0,"@JoJoe89309852 Have you found any favorites? 😋"
30973,2022-01-12 18:09:11,"en",2,0,0,"@michelle_rebels We like your style! 😋"
30973,2022-01-12 18:05:46,"en",2,0,0,"@iviebabyyy It's time to reunite with a favorite! 😍"
30973,2022-01-12 16:54:45,"en",1,0,0,"@_Xynn201_ This might be our favorite tweet of the morning!"
30973,2022-01-12 16:54:25,"en",3,0,0,"@CarolineB92 You should give a Grande Latte with Sugar Free Vanilla Syrup a try!"
30973,2022-01-12 16:47:42,"en",3,0,0,"@FacundoFagnani Availability varies by location and product. We encourage you to chat with your barista about what's available in your store."
30973,2022-01-12 16:41:49,"en",0,0,0,"@NE0SOOB Sounds good. 😋"
30973,2022-01-12 16:28:02,"en",0,0,0,"@RKmerica Nitro Cold Brew is only available in Tall or Grande. If you’re interested in a hot beverage that’s similar to Nitro Cold Brew, try a Dark Roast Coffee or Cafe Americano!"
30973,2022-01-12 16:25:50,"qme",2,0,0,"@itsjustBru 🙌🙌"
30973,2022-01-12 16:24:50,"en",2,0,0,"@RKmerica All of these drinks can either be ordered hot or have a similar hot beverage. Which one catches your eye?"
30973,2022-01-12 16:21:37,"en",4,1,1,"@OfBloodandRank Heaven is a tap away: https://t.co/qNtComHLtN"
30973,2022-01-12 16:15:25,"en",1808,63,214,"New year, new routine. 

❄️ Iced Brown Sugar Oatmilk Shaken Espresso (120)
❄️ Iced Chocolate Almondmilk Shaken Espresso (110)
❄️ Cold Brew w/ Vanilla Sweet Cream Cold Foam* (70)
❄️ Iced Caffè Latte w/ Sugar Free Vanilla Syrup* (130)
❄️ Nitro Cold Brew (5)

*Customize in the app https://t.co/rV9Qtuw9sj"
30973,2022-01-12 15:44:50,"en",1,0,0,"@CarterKaylon We're thrilled you're loving it! 😍"
30973,2022-01-12 15:39:17,"en",0,0,0,"@nyladesiree Whenever you're ready! 😋 https://t.co/PJT87oE06F"
30973,2022-01-12 15:37:25,"en",1,0,0,"@amberlynnhart_ We're happy to hear you're loving them! 😍🌎"
30973,2022-01-12 15:34:28,"en",1,1,0,"@CarterKaylon Delicious choice! Do you have a favorite? 😋"
30973,2022-01-12 15:33:24,"en",0,0,0,"@morticiaj_ We're ready when you are! 😋 https://t.co/3Q225Kpjo2"
30973,2022-01-12 14:28:55,"en",0,0,0,"@carolinaaax333 Thanks! 😋💚"
30973,2022-01-12 14:25:40,"en",1,0,1,"@deeevie_ We're happy to hear you're loving it! 😋"
30973,2022-01-12 14:21:31,"en",0,0,0,"@abifacee We're happy to hear you're loving every sip! Have you found a new favorite? 😋"
30973,2022-01-12 14:16:52,"en",1,0,0,"@_tanigomez We're happy to hear it's among your favorites! 😋"
30973,2022-01-12 14:01:01,"en",2,1,1,"@Christina_c84 Cheers! 💚"
30973,2022-01-12 13:40:20,"en",3,3,1,"@Christina_c84 We'd love to hear what you think of Pistachio Latte!"
30973,2022-01-12 13:38:54,"en",1,0,0,"@ayshahndrx It sounds like you've found a new favorite sip! 😋"
30973,2022-01-12 13:32:44,"tl",1,0,0,"@moonquarius Sip, sip, hooray! 😍"
30973,2022-01-12 13:29:55,"en",0,0,0,"@philpirkovic Cheers! 🙌💚"
30973,2022-01-11 23:02:10,"en",0,0,0,"@irelandsugar What a brew-tiful beverage! 😍"
30973,2022-01-11 23:01:35,"en",1,0,0,"@sadawna How exciting, Dawna! 😊"
30973,2022-01-11 22:52:38,"en",1,1,0,"@LoveHeart2727 We're excited to start the year with positivity, Huyen! 😊"
30973,2022-01-11 22:17:59,"en",1,0,0,"@jkline120 Cheers!"
30973,2022-01-11 21:35:44,"en",1,0,0,"@apw247 Thanks for the love, Arlene! 💚"
30973,2022-01-11 21:27:21,"en",1,1,0,"@jkline120 It's a gorgeous day for your favorite Starbucks sip! 😊"
30973,2022-01-11 21:25:30,"en",7,1,0,"@Kaylarmagic It's never too cold for iced coffee, Kayla! ❄️"
30973,2022-01-11 21:15:02,"en",4,1,0,"@irelandsugar That sounds like a gorgeous gorgeous sip! 😋"
30973,2022-01-11 21:03:04,"en",1,1,0,"@epena326 We'll see you soon, Elena!"
30973,2022-01-11 20:27:07,"en",1,1,0,"@LaneBaima Yay! Sending good vibes your way, Lane. ✨"
30973,2022-01-11 20:26:34,"en",1,1,0,"@emgioia94 Woot-woot! Thanks for joining us, Emily. 😊"
30973,2022-01-11 20:25:54,"en",0,0,0,"@KoalaHardt We're thrilled to hear this, Dani! 💚"
30973,2022-01-11 20:25:29,"en",0,0,0,"@whatsbrakebills Thanks for joining in on the good vibes, Dustin! ✨"
30973,2022-01-11 20:00:01,"en",4041,72,573,"Gorgeous gorgeous iced coffee swirls..."
30973,2022-01-11 14:56:36,"en",0,0,42,"RT @StarbucksNews: In 2021, we shared updates on our work to advance racial and social equity for our partners (employees) and communities.…"
30973,2022-01-11 00:23:34,"en",0,0,0,"@AngelaMEschete We're happy to hear it's among your favorites! 😋"
30973,2022-01-11 00:22:15,"en",0,0,0,"@kenzeee1042 Cheers! 💚"
30973,2022-01-11 00:17:01,"en",0,1,0,"@butyoucanlearn2 Cheers to the Pink Drink! 😍🙌"
30973,2022-01-10 23:55:14,"tl",0,0,0,"@gardensonq Sip, sip, hooray! 😋🙌"
30973,2022-01-10 23:49:41,"en",0,1,0,"@kenzeee1042 Delicious choice! 😋"
30973,2022-01-10 23:26:49,"en",0,0,0,"@kaylaabrianna We're happy to hear they're among your favorites! 😍😋"
30973,2022-01-10 23:21:42,"en",1,0,0,"@AnjunaBianca We like your style! 🙌💚"
30973,2022-01-10 22:26:55,"en",1,0,0,"@jkline120 Cheers!"
